epoch,temperature,currentCost,bestCost,acceptedWorse,acceptedBetter
1088,215.109,6.49229e+06,6.42772e+06,5547,5654
1089,214.034,6.44759e+06,6.42772e+06,5549,5612
1090,212.963,6.41988e+06,6.4114e+06,5519,5517
1091,211.899,6.36248e+06,6.36148e+06,5344,5693
1092,210.839,6.32716e+06,6.31382e+06,5261,5342
1093,209.785,6.28615e+06,6.27188e+06,5355,5355
1094,208.736,6.23906e+06,6.22389e+06,5248,5337
1095,207.692,6.2311e+06,6.20845e+06,5114,5182
1096,206.654,6.16286e+06,6.15587e+06,5054,5340
1097,205.621,6.13504e+06,6.1334e+06,5119,5127
1098,204.592,6.15336e+06,6.128e+06,5117,5004
1099,203.569,6.13574e+06,6.12108e+06,5079,5049
1100,202.552,6.08009e+06,6.07799e+06,4818,4955
1101,201.539,6.09971e+06,6.07571e+06,5026,4980
1102,200.531,6.09557e+06,6.07571e+06,4925,4869
1103,199.529,6.07634e+06,6.07311e+06,5044,4940
1104,198.531,6.04446e+06,6.02938e+06,4862,4894
1105,197.538,5.99861e+06,5.99149e+06,4736,4926
1106,196.551,5.99491e+06,5.98089e+06,4874,4884
1107,195.568,5.9548e+06,5.95364e+06,4706,4862
1108,194.59,5.94548e+06,5.92203e+06,4692,4703
1109,193.617,5.93322e+06,5.92203e+06,4887,4909
1110,192.649,5.89815e+06,5.89416e+06,4646,4692
1111,191.686,5.85882e+06,5.85867e+06,4655,4752
1112,190.727,5.81268e+06,5.79122e+06,4488,4627
1113,189.774,5.77019e+06,5.76287e+06,4449,4434
1114,188.825,5.73655e+06,5.72578e+06,4427,4477
1115,187.881,5.70568e+06,5.69144e+06,4377,4456
1116,186.941,5.69866e+06,5.69144e+06,4394,4538
1117,186.006,5.7125e+06,5.68814e+06,4438,4387
1118,185.076,5.69068e+06,5.68254e+06,4507,4416
1119,184.151,5.70187e+06,5.68254e+06,4380,4326
1120,183.23,5.66728e+06,5.66516e+06,4285,4287
1121,182.314,5.62195e+06,5.61311e+06,4231,4486
1122,181.403,5.57251e+06,5.5655e+06,4077,4311
1123,180.496,5.55697e+06,5.55543e+06,4099,4165
1124,179.593,5.53852e+06,5.51864e+06,4090,4105
1125,178.695,5.50477e+06,5.5e+06,4063,4126
1126,177.802,5.4795e+06,5.45874e+06,4030,4082
1127,176.913,5.51174e+06,5.45874e+06,3972,3980
1128,176.028,5.48509e+06,5.45874e+06,4062,4129
1129,175.148,5.42621e+06,5.4229e+06,3954,4054
1130,174.272,5.42217e+06,5.40986e+06,4098,4008
1131,173.401,5.41297e+06,5.39103e+06,3942,3972
1132,172.534,5.37559e+06,5.36268e+06,3956,4000
1133,171.671,5.32685e+06,5.32685e+06,3768,4018
1134,170.813,5.28838e+06,5.27174e+06,3917,4066
1135,169.959,5.25917e+06,5.25596e+06,3807,3846
1136,169.109,5.25246e+06,5.24103e+06,3638,3714
1137,168.263,5.20777e+06,5.2054e+06,3571,3767
1138,167.422,5.16099e+06,5.16028e+06,3555,3680
1139,166.585,5.14445e+06,5.13804e+06,3571,3638
1140,165.752,5.11722e+06,5.1106e+06,3444,3522
1141,164.923,5.07221e+06,5.06916e+06,3503,3601
1142,164.099,5.06796e+06,5.05797e+06,3419,3522
1143,163.278,5.067e+06,5.05797e+06,3535,3557
1144,162.462,5.01799e+06,5.01327e+06,3453,3569
1145,161.65,4.99617e+06,4.98664e+06,3342,3578
1146,160.841,5.00334e+06,4.98664e+06,3419,3404
1147,160.037,4.95744e+06,4.95306e+06,3238,3312
1148,159.237,4.95315e+06,4.93262e+06,3352,3350
1149,158.441,4.93336e+06,4.92457e+06,3285,3394
1150,157.648,4.93346e+06,4.92457e+06,3233,3243
1151,156.86,4.93176e+06,4.92214e+06,3266,3219
1152,156.076,4.90434e+06,4.88947e+06,3237,3332
1153,155.296,4.88586e+06,4.86991e+06,3210,3179
1154,154.519,4.86044e+06,4.85932e+06,3253,3258
1155,153.746,4.82362e+06,4.82144e+06,3100,3241
1156,152.978,4.78707e+06,4.78626e+06,3034,3137
1157,152.213,4.75641e+06,4.75393e+06,3084,3205
1158,151.452,4.76591e+06,4.74461e+06,3114,3046
1159,150.695,4.75332e+06,4.74461e+06,3088,3046
1160,149.941,4.73514e+06,4.72201e+06,3020,3113
1161,149.191,4.73249e+06,4.72201e+06,2991,2976
1162,148.445,4.68468e+06,4.68468e+06,2874,3036
1163,147.703,4.68534e+06,4.67597e+06,3081,3060
1164,146.965,4.63669e+06,4.63438e+06,2896,3018
1165,146.23,4.61629e+06,4.61562e+06,2860,2944
1166,145.499,4.59084e+06,4.584e+06,2899,2930
1167,144.771,4.55028e+06,4.54953e+06,2862,3018
1168,144.047,4.52455e+06,4.52221e+06,2824,2879
1169,143.327,4.53508e+06,4.52221e+06,2865,2793
1170,142.61,4.5177e+06,4.50486e+06,2823,2821
1171,141.897,4.4875e+06,4.48737e+06,2662,2894
1172,141.188,4.45416e+06,4.45047e+06,2733,2778
1173,140.482,4.4507e+06,4.44807e+06,2744,2693
1174,139.78,4.42436e+06,4.42435e+06,2591,2710
1175,139.081,4.40981e+06,4.40584e+06,2620,2690
1176,138.385,4.39584e+06,4.39248e+06,2589,2656
1177,137.693,4.37099e+06,4.37088e+06,2621,2733
1178,137.005,4.35467e+06,4.35353e+06,2582,2615
1179,136.32,4.34403e+06,4.34128e+06,2611,2637
1180,135.638,4.32119e+06,4.31363e+06,2518,2617
1181,134.96,4.29938e+06,4.2936e+06,2507,2643
1182,134.285,4.28592e+06,4.2823e+06,2535,2562
1183,133.614,4.26358e+06,4.25425e+06,2413,2513
1184,132.946,4.2506e+06,4.24571e+06,2544,2499
1185,132.281,4.20882e+06,4.19516e+06,2326,2526
1186,131.62,4.18783e+06,4.18171e+06,2366,2365
1187,130.962,4.18311e+06,4.16831e+06,2443,2377
1188,130.307,4.15761e+06,4.15635e+06,2368,2447
1189,129.655,4.15582e+06,4.15162e+06,2359,2322
1190,129.007,4.13949e+06,4.13687e+06,2307,2460
1191,128.362,4.11034e+06,4.10795e+06,2256,2427
1192,127.72,4.11275e+06,4.10033e+06,2390,2368
1193,127.081,4.09336e+06,4.08586e+06,2283,2294
1194,126.446,4.08083e+06,4.08019e+06,2237,2323
1195,125.814,4.0538e+06,4.0514e+06,2201,2260
1196,125.185,4.02621e+06,4.02356e+06,2115,2314
1197,124.559,3.99674e+06,3.99369e+06,2203,2262
1198,123.936,3.98309e+06,3.97418e+06,2112,2155
1199,123.316,3.95699e+06,3.95682e+06,2132,2224
1200,122.7,3.95212e+06,3.95083e+06,2079,2092
1201,122.086,3.94293e+06,3.93968e+06,2148,2169
1202,121.476,3.92722e+06,3.9235e+06,2049,2136
1203,120.868,3.9113e+06,3.90811e+06,2082,2188
1204,120.264,3.8968e+06,3.89424e+06,2082,2138
1205,119.663,3.88794e+06,3.8874e+06,2151,2079
1206,119.065,3.87209e+06,3.86625e+06,2041,2074
1207,118.469,3.85745e+06,3.85385e+06,2052,2120
1208,117.877,3.84554e+06,3.84493e+06,1955,2034
1209,117.287,3.82193e+06,3.81967e+06,1946,2053
1210,116.701,3.80885e+06,3.80523e+06,1968,2090
1211,116.118,3.78396e+06,3.77888e+06,1909,2055
1212,115.537,3.77377e+06,3.76794e+06,1903,1888
1213,114.959,3.75933e+06,3.75859e+06,1829,1895
1214,114.384,3.73546e+06,3.73455e+06,1838,1916
1215,113.813,3.72947e+06,3.72142e+06,1863,1923
1216,113.243,3.69992e+06,3.69925e+06,1844,1979
1217,112.677,3.67207e+06,3.6706e+06,1767,1900
1218,112.114,3.65686e+06,3.65585e+06,1772,1920
1219,111.553,3.64206e+06,3.64206e+06,1839,1861
1220,110.996,3.62563e+06,3.62476e+06,1780,1845
1221,110.441,3.60625e+06,3.60439e+06,1754,1793
1222,109.888,3.59114e+06,3.58709e+06,1687,1775
1223,109.339,3.58468e+06,3.57987e+06,1790,1789
1224,108.792,3.57399e+06,3.56759e+06,1739,1775
1225,108.248,3.55805e+06,3.55688e+06,1660,1748
1226,107.707,3.54565e+06,3.54485e+06,1697,1726
1227,107.168,3.52978e+06,3.52903e+06,1708,1697
1228,106.633,3.50731e+06,3.50731e+06,1676,1711
1229,106.099,3.49249e+06,3.49117e+06,1600,1744
1230,105.569,3.4703e+06,3.46875e+06,1642,1709
1231,105.041,3.45198e+06,3.45145e+06,1606,1743
1232,104.516,3.45084e+06,3.44934e+06,1677,1633
1233,103.993,3.43854e+06,3.4378e+06,1607,1646
1234,103.473,3.42721e+06,3.42497e+06,1594,1585
1235,102.956,3.4001e+06,3.4001e+06,1544,1642
1236,102.441,3.3783e+06,3.37814e+06,1606,1708
1237,101.929,3.36325e+06,3.36204e+06,1569,1642
1238,101.419,3.35075e+06,3.34599e+06,1526,1552
1239,100.912,3.3187e+06,3.31599e+06,1450,1612
1240,100.408,3.2908e+06,3.28955e+06,1403,1596
1241,99.9057,3.28699e+06,3.27986e+06,1519,1527
1242,99.4061,3.29051e+06,3.27986e+06,1470,1464
1243,98.9091,3.28085e+06,3.27986e+06,1482,1429
1244,98.4146,3.27311e+06,3.27175e+06,1498,1513
1245,97.9225,3.25124e+06,3.24885e+06,1438,1506
1246,97.4329,3.23794e+06,3.23501e+06,1425,1513
1247,96.9457,3.23183e+06,3.22847e+06,1379,1475
1248,96.461,3.20267e+06,3.20137e+06,1340,1508
1249,95.9787,3.18521e+06,3.18486e+06,1358,1443
1250,95.4988,3.17992e+06,3.17878e+06,1413,1376
1251,95.0213,3.17457e+06,3.17287e+06,1353,1421
1252,94.5462,3.17283e+06,3.16606e+06,1381,1432
1253,94.0735,3.15266e+06,3.15048e+06,1338,1407
1254,93.6031,3.13468e+06,3.13387e+06,1335,1383
1255,93.1351,3.12802e+06,3.12707e+06,1360,1334
1256,92.6694,3.11727e+06,3.11726e+06,1280,1357
1257,92.2061,3.10799e+06,3.10622e+06,1317,1428
1258,91.745,3.08929e+06,3.08929e+06,1289,1321
1259,91.2863,3.08265e+06,3.08033e+06,1307,1359
1260,90.8299,3.07842e+06,3.07139e+06,1306,1302
1261,90.3757,3.06351e+06,3.06281e+06,1265,1339
1262,89.9238,3.05288e+06,3.05006e+06,1280,1282
1263,89.4742,3.04151e+06,3.03871e+06,1217,1288
1264,89.0268,3.02356e+06,3.02301e+06,1249,1306
1265,88.5817,3.01016e+06,3.00923e+06,1166,1232
1266,88.1388,3.00118e+06,2.99965e+06,1225,1252
1267,87.6981,2.96872e+06,2.96845e+06,1137,1298
1268,87.2596,2.96172e+06,2.95677e+06,1172,1212
1269,86.8233,2.95905e+06,2.95555e+06,1227,1189
1270,86.3892,2.93451e+06,2.93237e+06,1043,1253
1271,85.9573,2.92825e+06,2.92804e+06,1169,1144
1272,85.5275,2.92639e+06,2.92456e+06,1174,1149
1273,85.0998,2.91622e+06,2.91447e+06,1126,1189
1274,84.6743,2.90235e+06,2.8984e+06,1127,1232
1275,84.251,2.89604e+06,2.89596e+06,1096,1135
1276,83.8297,2.87889e+06,2.87884e+06,1054,1171
1277,83.4106,2.86222e+06,2.86155e+06,1073,1106
1278,82.9935,2.84852e+06,2.84787e+06,1090,1104
1279,82.5785,2.84417e+06,2.84192e+06,1105,1110
1280,82.1656,2.82901e+06,2.82697e+06,1064,1140
1281,81.7548,2.81033e+06,2.80816e+06,1034,1119
1282,81.346,2.79602e+06,2.7951e+06,1035,1161
1283,80.9393,2.77535e+06,2.7752e+06,1005,1085
1284,80.5346,2.76634e+06,2.76611e+06,996,1092
1285,80.1319,2.74345e+06,2.74345e+06,965,1131
1286,79.7313,2.73114e+06,2.73111e+06,1025,1073
1287,79.3326,2.72281e+06,2.72002e+06,991,1019
1288,78.936,2.70916e+06,2.70898e+06,958,1022
1289,78.5413,2.70214e+06,2.7003e+06,960,979
1290,78.1486,2.69498e+06,2.69043e+06,985,1007
1291,77.7578,2.68467e+06,2.68467e+06,966,1003
1292,77.369,2.68075e+06,2.67943e+06,994,951
1293,76.9822,2.66746e+06,2.66686e+06,901,1000
1294,76.5973,2.65786e+06,2.65563e+06,953,1005
1295,76.2143,2.64114e+06,2.63697e+06,918,964
1296,75.8332,2.6357e+06,2.63566e+06,930,960
1297,75.4541,2.633e+06,2.63203e+06,873,906
1298,75.0768,2.62517e+06,2.62462e+06,973,979
1299,74.7014,2.61285e+06,2.61181e+06,926,919
1300,74.3279,2.59378e+06,2.59353e+06,871,927
1301,73.9563,2.58293e+06,2.58286e+06,920,934
1302,73.5865,2.5734e+06,2.57328e+06,832,897
1303,73.2186,2.56213e+06,2.56163e+06,849,911
1304,72.8525,2.54082e+06,2.54064e+06,832,897
1305,72.4882,2.5267e+06,2.52585e+06,825,916
1306,72.1258,2.53189e+06,2.52585e+06,897,853
1307,71.7651,2.52094e+06,2.52059e+06,815,951
1308,71.4063,2.51585e+06,2.51535e+06,809,831
1309,71.0493,2.50244e+06,2.50131e+06,824,868
1310,70.694,2.49456e+06,2.49388e+06,849,870
1311,70.3406,2.48104e+06,2.48081e+06,787,887
1312,69.9889,2.47377e+06,2.47377e+06,782,845
1313,69.6389,2.46977e+06,2.46795e+06,787,803
1314,69.2907,2.45794e+06,2.45708e+06,798,797
1315,68.9443,2.44951e+06,2.4495e+06,767,803
1316,68.5995,2.44559e+06,2.44365e+06,822,823
1317,68.2565,2.43894e+06,2.43737e+06,799,810
1318,67.9153,2.43042e+06,2.43011e+06,769,781
1319,67.5757,2.41879e+06,2.41863e+06,734,796
1320,67.2378,2.41054e+06,2.40805e+06,726,785
1321,66.9016,2.40674e+06,2.40579e+06,766,723
1322,66.5671,2.39652e+06,2.39625e+06,728,771
1323,66.2343,2.3919e+06,2.38955e+06,704,707
1324,65.9031,2.38404e+06,2.38404e+06,735,783
1325,65.5736,2.37786e+06,2.37749e+06,748,743
1326,65.2457,2.36102e+06,2.35924e+06,703,817
1327,64.9195,2.34643e+06,2.34544e+06,692,788
1328,64.5949,2.33863e+06,2.33771e+06,677,737
1329,64.2719,2.33162e+06,2.33149e+06,652,751
1330,63.9506,2.32095e+06,2.3191e+06,682,740
1331,63.6308,2.31324e+06,2.31181e+06,682,685
1332,63.3126,2.30745e+06,2.30635e+06,691,723
1333,62.9961,2.29577e+06,2.29385e+06,632,753
1334,62.6811,2.28574e+06,2.28496e+06,669,734
1335,62.3677,2.27989e+06,2.27878e+06,688,704
1336,62.0559,2.27307e+06,2.27284e+06,663,697
1337,61.7456,2.26661e+06,2.26571e+06,678,706
1338,61.4369,2.26272e+06,2.26247e+06,682,707
1339,61.1297,2.25997e+06,2.25781e+06,699,693
1340,60.824,2.25275e+06,2.25226e+06,590,689
1341,60.5199,2.23734e+06,2.23734e+06,632,742
1342,60.2173,2.22947e+06,2.22939e+06,650,681
1343,59.9162,2.22031e+06,2.21998e+06,581,670
1344,59.6166,2.2007e+06,2.20067e+06,590,684
1345,59.3186,2.19103e+06,2.19074e+06,596,652
1346,59.022,2.18129e+06,2.18115e+06,617,671
1347,58.7268,2.17173e+06,2.17072e+06,545,617
1348,58.4332,2.15832e+06,2.15774e+06,545,676
1349,58.141,2.1493e+06,2.1493e+06,555,593
1350,57.8503,2.14662e+06,2.14562e+06,600,621
1351,57.5611,2.14494e+06,2.14434e+06,587,588
1352,57.2733,2.13291e+06,2.13256e+06,548,640
1353,56.9869,2.12178e+06,2.12143e+06,552,578
1354,56.702,2.11529e+06,2.1149e+06,555,603
1355,56.4185,2.1077e+06,2.1063e+06,542,624
1356,56.1364,2.1e+06,2.09966e+06,525,608
1357,55.8557,2.09343e+06,2.09327e+06,556,596
1358,55.5764,2.084e+06,2.0838e+06,583,608
1359,55.2985,2.07678e+06,2.07603e+06,516,586
1360,55.022,2.06524e+06,2.06509e+06,505,586
1361,54.7469,2.05786e+06,2.05719e+06,534,594
1362,54.4732,2.04861e+06,2.04791e+06,552,587
1363,54.2008,2.03986e+06,2.03962e+06,526,556
1364,53.9298,2.03092e+06,2.03054e+06,534,597
1365,53.6602,2.02499e+06,2.02499e+06,498,590
1366,53.3919,2.01617e+06,2.01518e+06,497,576
1367,53.1249,2.01228e+06,2.01206e+06,487,503
1368,52.8593,2.01039e+06,2.01018e+06,516,512
1369,52.595,2.00341e+06,2.00337e+06,519,568
1370,52.332,1.99714e+06,1.99624e+06,526,545
1371,52.0704,1.98885e+06,1.98866e+06,479,595
1372,51.81,1.98268e+06,1.98118e+06,462,518
1373,51.551,1.98218e+06,1.98012e+06,509,512
1374,51.2932,1.97449e+06,1.97437e+06,474,548
1375,51.0367,1.96353e+06,1.96248e+06,460,530
1376,50.7816,1.95659e+06,1.95612e+06,473,514
1377,50.5277,1.94966e+06,1.94928e+06,436,493
1378,50.275,1.94055e+06,1.93998e+06,434,479
1379,50.0236,1.93391e+06,1.93293e+06,470,528
1380,49.7735,1.92754e+06,1.92743e+06,425,482
1381,49.5247,1.92335e+06,1.92293e+06,458,490
1382,49.277,1.91483e+06,1.91443e+06,419,501
1383,49.0306,1.90867e+06,1.90812e+06,440,489
1384,48.7855,1.90484e+06,1.90372e+06,452,483
1385,48.5416,1.89961e+06,1.89914e+06,390,441
1386,48.2989,1.88934e+06,1.88932e+06,433,501
1387,48.0574,1.88273e+06,1.88256e+06,396,458
1388,47.8171,1.87907e+06,1.87907e+06,429,470
1389,47.578,1.8744e+06,1.87377e+06,393,429
1390,47.3401,1.87001e+06,1.86955e+06,420,483
1391,47.1034,1.86359e+06,1.86331e+06,385,478
1392,46.8679,1.86102e+06,1.86039e+06,399,445
1393,46.6335,1.84829e+06,1.84827e+06,388,477
1394,46.4004,1.84167e+06,1.84167e+06,384,452
1395,46.1684,1.83472e+06,1.83472e+06,374,470
1396,45.9375,1.8237e+06,1.82363e+06,357,422
1397,45.7078,1.81259e+06,1.81259e+06,376,471
1398,45.4793,1.80868e+06,1.80864e+06,374,400
1399,45.2519,1.80426e+06,1.80417e+06,372,442
1400,45.0256,1.80001e+06,1.79961e+06,361,406
1401,44.8005,1.7943e+06,1.79391e+06,361,423
1402,44.5765,1.78865e+06,1.78865e+06,380,413
1403,44.3536,1.78281e+06,1.78278e+06,363,406
1404,44.1319,1.77687e+06,1.77634e+06,359,402
1405,43.9112,1.77183e+06,1.77135e+06,367,437
1406,43.6917,1.76782e+06,1.76731e+06,357,387
1407,43.4732,1.76171e+06,1.76135e+06,329,378
1408,43.2558,1.75674e+06,1.75666e+06,358,383
1409,43.0395,1.75183e+06,1.7517e+06,319,403
1410,42.8243,1.74553e+06,1.74549e+06,331,401
1411,42.6102,1.73819e+06,1.73814e+06,341,421
1412,42.3972,1.72941e+06,1.72941e+06,316,408
1413,42.1852,1.72316e+06,1.72174e+06,346,390
1414,41.9743,1.71882e+06,1.71771e+06,343,394
1415,41.7644,1.71354e+06,1.71315e+06,320,360
1416,41.5556,1.70757e+06,1.70757e+06,317,394
1417,41.3478,1.70252e+06,1.70227e+06,320,356
1418,41.1411,1.69549e+06,1.69549e+06,301,358
1419,40.9353,1.69098e+06,1.69074e+06,317,385
1420,40.7307,1.68516e+06,1.68511e+06,309,367
1421,40.527,1.67902e+06,1.67871e+06,323,370
1422,40.3244,1.67369e+06,1.67356e+06,324,345
1423,40.1228,1.66659e+06,1.66586e+06,294,340
1424,39.9221,1.66231e+06,1.66093e+06,283,346
1425,39.7225,1.65683e+06,1.65678e+06,320,375
1426,39.5239,1.65359e+06,1.65321e+06,291,345
1427,39.3263,1.64803e+06,1.64766e+06,300,332
1428,39.1297,1.64246e+06,1.64206e+06,294,379
1429,38.934,1.63625e+06,1.63521e+06,269,364
1430,38.7394,1.63143e+06,1.63079e+06,309,315
1431,38.5457,1.6242e+06,1.62411e+06,269,334
1432,38.3529,1.61943e+06,1.61934e+06,298,341
1433,38.1612,1.61369e+06,1.61369e+06,295,344
1434,37.9704,1.6078e+06,1.6078e+06,284,320
1435,37.7805,1.60294e+06,1.60294e+06,267,347
1436,37.5916,1.59688e+06,1.59681e+06,254,312
1437,37.4036,1.59161e+06,1.59161e+06,247,314
1438,37.2166,1.58705e+06,1.58685e+06,251,286
1439,37.0305,1.58171e+06,1.58147e+06,240,333
1440,36.8454,1.57872e+06,1.57853e+06,293,303
1441,36.6612,1.5723e+06,1.5723e+06,245,326
1442,36.4779,1.56565e+06,1.56548e+06,242,330
1443,36.2955,1.56075e+06,1.56075e+06,257,300
1444,36.114,1.55607e+06,1.55601e+06,261,332
1445,35.9334,1.55075e+06,1.55069e+06,250,300
1446,35.7538,1.54646e+06,1.54627e+06,253,288
1447,35.575,1.54258e+06,1.54258e+06,239,288
1448,35.3971,1.536e+06,1.53565e+06,201,308
1449,35.2201,1.53193e+06,1.53173e+06,258,303
1450,35.044,1.52707e+06,1.52679e+06,249,302
1451,34.8688,1.52385e+06,1.52385e+06,239,277
1452,34.6945,1.52024e+06,1.52007e+06,234,264
1453,34.521,1.51494e+06,1.51477e+06,204,258
1454,34.3484,1.51084e+06,1.51084e+06,242,303
1455,34.1766,1.50751e+06,1.50737e+06,221,296
1456,34.0058,1.5043e+06,1.50372e+06,221,274
1457,33.8357,1.49938e+06,1.49933e+06,239,270
1458,33.6666,1.49479e+06,1.49479e+06,217,258
1459,33.4982,1.49137e+06,1.49137e+06,200,266
1460,33.3307,1.48495e+06,1.48472e+06,217,291
1461,33.1641,1.48119e+06,1.48104e+06,237,280
1462,32.9983,1.47754e+06,1.4775e+06,209,267
1463,32.8333,1.47389e+06,1.47374e+06,228,276
1464,32.6691,1.46754e+06,1.46753e+06,206,281
1465,32.5058,1.46162e+06,1.46143e+06,208,266
1466,32.3432,1.45739e+06,1.45739e+06,218,251
1467,32.1815,1.45325e+06,1.45325e+06,205,254
1468,32.0206,1.44866e+06,1.4486e+06,213,268
1469,31.8605,1.44604e+06,1.44602e+06,218,240
1470,31.7012,1.44051e+06,1.44051e+06,186,269
1471,31.5427,1.43788e+06,1.43745e+06,202,245
1472,31.385,1.43357e+06,1.433e+06,194,273
1473,31.228,1.42962e+06,1.42962e+06,173,224
1474,31.0719,1.42549e+06,1.42548e+06,194,232
1475,30.9165,1.42105e+06,1.42093e+06,203,253
1476,30.762,1.41871e+06,1.4187e+06,202,248
1477,30.6082,1.41386e+06,1.41382e+06,183,218
1478,30.4551,1.40967e+06,1.40963e+06,209,258
1479,30.3028,1.40404e+06,1.40404e+06,176,256
1480,30.1513,1.40069e+06,1.40069e+06,195,239
1481,30.0006,1.3966e+06,1.39657e+06,167,232
1482,29.8506,1.39262e+06,1.39262e+06,187,225
1483,29.7013,1.38886e+06,1.3888e+06,188,221
1484,29.5528,1.38404e+06,1.38404e+06,159,221
1485,29.405,1.37968e+06,1.37968e+06,180,251
1486,29.258,1.37601e+06,1.37594e+06,170,199
1487,29.1117,1.37129e+06,1.37128e+06,163,229
1488,28.9662,1.36808e+06,1.36783e+06,173,216
1489,28.8213,1.36668e+06,1.36664e+06,174,196
1490,28.6772,1.36292e+06,1.36262e+06,167,228
1491,28.5338,1.35907e+06,1.35888e+06,169,220
1492,28.3912,1.35511e+06,1.35492e+06,166,236
1493,28.2492,1.35412e+06,1.35386e+06,198,180
1494,28.108,1.35115e+06,1.35111e+06,161,218
1495,27.9674,1.34892e+06,1.3487e+06,169,217
1496,27.8276,1.34475e+06,1.34469e+06,146,213
1497,27.6885,1.34178e+06,1.34174e+06,186,223
1498,27.55,1.3379e+06,1.3379e+06,164,201
1499,27.4123,1.33344e+06,1.33343e+06,162,213
1500,27.2752,1.33031e+06,1.33028e+06,160,202
1501,27.1388,1.32696e+06,1.32683e+06,159,206
1502,27.0031,1.32316e+06,1.32311e+06,135,203
1503,26.8681,1.32048e+06,1.31987e+06,160,197
1504,26.7338,1.31681e+06,1.31662e+06,171,197
1505,26.6001,1.31484e+06,1.31473e+06,161,191
1506,26.4671,1.30979e+06,1.30971e+06,144,208
1507,26.3348,1.30566e+06,1.30566e+06,152,203
1508,26.2031,1.30266e+06,1.30256e+06,146,219
1509,26.0721,1.299e+06,1.29897e+06,158,201
1510,25.9417,1.29494e+06,1.29489e+06,146,204
1511,25.812,1.29229e+06,1.29216e+06,159,178
1512,25.683,1.29001e+06,1.2898e+06,151,179
1513,25.5545,1.28664e+06,1.28664e+06,136,186
1514,25.4268,1.283e+06,1.28285e+06,138,186
1515,25.2996,1.27795e+06,1.27791e+06,147,216
1516,25.1731,1.27513e+06,1.27506e+06,149,208
1517,25.0473,1.2714e+06,1.2714e+06,109,193
1518,24.922,1.26826e+06,1.26826e+06,138,192
1519,24.7974,1.26466e+06,1.26466e+06,136,194
1520,24.6734,1.26202e+06,1.26196e+06,121,159
1521,24.5501,1.25828e+06,1.25828e+06,142,189
1522,24.4273,1.25495e+06,1.25495e+06,123,180
1523,24.3052,1.2513e+06,1.25112e+06,105,189
1524,24.1837,1.24779e+06,1.24773e+06,127,184
1525,24.0627,1.24534e+06,1.24526e+06,111,164
1526,23.9424,1.24213e+06,1.24198e+06,117,167
1527,23.8227,1.23888e+06,1.23887e+06,112,160
1528,23.7036,1.23735e+06,1.23725e+06,144,146
1529,23.5851,1.23342e+06,1.23342e+06,115,171
1530,23.4672,1.22986e+06,1.22974e+06,111,189
1531,23.3498,1.22839e+06,1.2281e+06,115,162
1532,23.2331,1.22476e+06,1.22476e+06,137,175
1533,23.1169,1.22226e+06,1.22206e+06,110,159
1534,23.0013,1.21877e+06,1.21877e+06,127,172
1535,22.8863,1.21639e+06,1.21618e+06,130,170
1536,22.7719,1.21399e+06,1.21382e+06,113,158
1537,22.658,1.21272e+06,1.21228e+06,128,153
1538,22.5447,1.20943e+06,1.20938e+06,117,172
1539,22.432,1.20585e+06,1.20584e+06,110,163
1540,22.3199,1.20329e+06,1.20323e+06,109,164
1541,22.2083,1.20061e+06,1.20046e+06,108,176
1542,22.0972,1.19863e+06,1.19862e+06,112,155
1543,21.9867,1.1945e+06,1.1945e+06,105,166
1544,21.8768,1.19236e+06,1.19231e+06,112,149
1545,21.7674,1.18927e+06,1.189e+06,95,141
1546,21.6586,1.18749e+06,1.18738e+06,105,136
1547,21.5503,1.18368e+06,1.18359e+06,99,143
1548,21.4425,1.18142e+06,1.18136e+06,117,137
1549,21.3353,1.17835e+06,1.17835e+06,99,143
1550,21.2286,1.17672e+06,1.17649e+06,110,134
1551,21.1225,1.17257e+06,1.17257e+06,89,160
1552,21.0169,1.17228e+06,1.17223e+06,118,120
1553,20.9118,1.17089e+06,1.17089e+06,103,135
1554,20.8072,1.16786e+06,1.16786e+06,104,152
1555,20.7032,1.16656e+06,1.16631e+06,102,129
1556,20.5997,1.16448e+06,1.16426e+06,98,134
1557,20.4967,1.16146e+06,1.16141e+06,87,147
1558,20.3942,1.1598e+06,1.15975e+06,102,142
1559,20.2922,1.15764e+06,1.15764e+06,97,141
1560,20.1908,1.15545e+06,1.15545e+06,98,119
1561,20.0898,1.15207e+06,1.15199e+06,94,162
1562,19.9894,1.14938e+06,1.14938e+06,88,152
1563,19.8894,1.14664e+06,1.14664e+06,86,138
1564,19.79,1.14335e+06,1.14334e+06,103,156
1565,19.691,1.14032e+06,1.14031e+06,98,144
1566,19.5926,1.13772e+06,1.13767e+06,81,133
1567,19.4946,1.13549e+06,1.13549e+06,82,138
1568,19.3971,1.13373e+06,1.13372e+06,98,123
1569,19.3001,1.13037e+06,1.13025e+06,63,128
1570,19.2036,1.12791e+06,1.12791e+06,99,130
1571,19.1076,1.12602e+06,1.12583e+06,99,129
1572,19.0121,1.12294e+06,1.12291e+06,81,118
1573,18.917,1.11981e+06,1.11981e+06,81,129
1574,18.8224,1.11739e+06,1.11736e+06,79,134
1575,18.7283,1.11494e+06,1.11494e+06,80,132
1576,18.6347,1.11309e+06,1.11309e+06,118,125
1577,18.5415,1.11079e+06,1.1107e+06,86,125
1578,18.4488,1.10858e+06,1.10858e+06,84,124
