iteration,bestCost
16169,1.84382e+06
16170,1.84374e+06
16171,1.8437e+06
16172,1.84349e+06
16173,1.84339e+06
16174,1.84309e+06
16175,1.84303e+06
16176,1.8428e+06
16177,1.8428e+06
16178,1.84273e+06
16179,1.84268e+06
16180,1.84267e+06
16181,1.84235e+06
16182,1.84209e+06
16183,1.84203e+06
16184,1.84178e+06
16185,1.84165e+06
16186,1.84152e+06
16187,1.84115e+06
16188,1.84102e+06
16189,1.84074e+06
16190,1.84073e+06
16191,1.84058e+06
16192,1.84008e+06
16193,1.83993e+06
16194,1.83993e+06
16195,1.83985e+06
16196,1.83962e+06
16197,1.83957e+06
16198,1.83941e+06
16199,1.8394e+06
16200,1.83925e+06
16201,1.83919e+06
16202,1.83912e+06
16203,1.83911e+06
16204,1.8387e+06
16205,1.8384e+06
16206,1.83837e+06
16207,1.83829e+06
16208,1.83826e+06
16209,1.83826e+06
16210,1.83822e+06
16211,1.83813e+06
16212,1.83793e+06
16213,1.83793e+06
16214,1.83793e+06
16215,1.83793e+06
16216,1.83779e+06
16217,1.83738e+06
16218,1.83724e+06
16219,1.83724e+06
16220,1.83708e+06
16221,1.83708e+06
16222,1.83694e+06
16223,1.83685e+06
16224,1.83674e+06
16225,1.83664e+06
16226,1.83649e+06
16227,1.83649e+06
16228,1.83649e+06
16229,1.83645e+06
16230,1.83623e+06
16231,1.83602e+06
16232,1.83588e+06
16233,1.8356e+06
16234,1.8356e+06
16235,1.83547e+06
16236,1.8353e+06
16237,1.83517e+06
16238,1.83517e+06
16239,1.83434e+06
16240,1.83432e+06
16241,1.83417e+06
16242,1.83417e+06
16243,1.83397e+06
16244,1.83385e+06
16245,1.83376e+06
16246,1.83364e+06
16247,1.83355e+06
16248,1.83346e+06
16249,1.83298e+06
16250,1.83277e+06
16251,1.83266e+06
16252,1.83262e+06
16253,1.8324e+06
16254,1.83216e+06
16255,1.83209e+06
16256,1.83202e+06
16257,1.83159e+06
16258,1.83131e+06
16259,1.83117e+06
16260,1.83117e+06
16261,1.83089e+06
16262,1.83069e+06
16263,1.83069e+06
16264,1.83053e+06
16265,1.83044e+06
16266,1.83027e+06
16267,1.83027e+06
16268,1.83011e+06
16269,1.82998e+06
16270,1.82995e+06
16271,1.82993e+06
16272,1.82975e+06
16273,1.82935e+06
16274,1.82935e+06
16275,1.82923e+06
16276,1.8291e+06
16277,1.82904e+06
16278,1.82896e+06
16279,1.82861e+06
16280,1.82861e+06
16281,1.82831e+06
16282,1.82825e+06
16283,1.82825e+06
16284,1.82824e+06
16285,1.82823e+06
16286,1.82816e+06
16287,1.8281e+06
16288,1.8279e+06
16289,1.82756e+06
16290,1.82756e+06
16291,1.82745e+06
16292,1.82732e+06
16293,1.82726e+06
16294,1.82708e+06
16295,1.82638e+06
16296,1.82636e+06
16297,1.8262e+06
16298,1.82521e+06
16299,1.82513e+06
16300,1.82471e+06
16301,1.82462e+06
16302,1.82443e+06
16303,1.82425e+06
16304,1.8237e+06
16305,1.82345e+06
16306,1.82345e+06
16307,1.82337e+06
16308,1.82313e+06
16309,1.82292e+06
16310,1.82284e+06
16311,1.82265e+06
16312,1.8226e+06
16313,1.82228e+06
16314,1.82179e+06
16315,1.82162e+06
16316,1.82155e+06
16317,1.82142e+06
16318,1.82142e+06
16319,1.82116e+06
16320,1.82116e+06
16321,1.82116e+06
16322,1.82105e+06
16323,1.82091e+06
16324,1.82085e+06
16325,1.8207e+06
16326,1.8206e+06
16327,1.82026e+06
16328,1.82015e+06
16329,1.81973e+06
16330,1.81947e+06
16331,1.81946e+06
16332,1.81941e+06
16333,1.8193e+06
16334,1.81905e+06
16335,1.81902e+06
16336,1.81889e+06
16337,1.8185e+06
16338,1.81835e+06
16339,1.81829e+06
16340,1.81827e+06
16341,1.81824e+06
16342,1.81812e+06
16343,1.81795e+06
16344,1.81786e+06
16345,1.81765e+06
16346,1.81765e+06
16347,1.81728e+06
16348,1.81721e+06
16349,1.81718e+06
16350,1.8169e+06
16351,1.81647e+06
16352,1.81593e+06
16353,1.81567e+06
16354,1.81484e+06
16355,1.81484e+06
16356,1.81478e+06
16357,1.8146e+06
16358,1.8146e+06
16359,1.81455e+06
16360,1.81455e+06
16361,1.81455e+06
16362,1.81452e+06
16363,1.81452e+06
16364,1.81435e+06
16365,1.81435e+06
16366,1.81428e+06
16367,1.81428e+06
16368,1.81417e+06
16369,1.81417e+06
16370,1.81411e+06
16371,1.81389e+06
16372,1.81355e+06
16373,1.81345e+06
16374,1.8134e+06
16375,1.81323e+06
16376,1.81305e+06
16377,1.81295e+06
16378,1.8129e+06
16379,1.8127e+06
16380,1.81269e+06
16381,1.8124e+06
16382,1.8124e+06
16383,1.81219e+06
16384,1.81206e+06
16385,1.81164e+06
16386,1.81159e+06
16387,1.81141e+06
16388,1.81115e+06
16389,1.81108e+06
16390,1.81103e+06
16391,1.81101e+06
16392,1.81101e+06
16393,1.81096e+06
16394,1.81096e+06
16395,1.81075e+06
16396,1.8107e+06
16397,1.81062e+06
16398,1.8105e+06
16399,1.81047e+06
16400,1.81019e+06
16401,1.80933e+06
16402,1.80885e+06
16403,1.80884e+06
16404,1.80849e+06
16405,1.80849e+06
16406,1.80834e+06
16407,1.80831e+06
16408,1.80824e+06
16409,1.80809e+06
16410,1.80806e+06
16411,1.80753e+06
16412,1.80735e+06
16413,1.80735e+06
16414,1.80731e+06
16415,1.80731e+06
16416,1.80706e+06
16417,1.80696e+06
16418,1.80693e+06
16419,1.80679e+06
16420,1.80674e+06
16421,1.80668e+06
16422,1.80663e+06
16423,1.80657e+06
16424,1.80646e+06
16425,1.80636e+06
16426,1.80632e+06
16427,1.80607e+06
16428,1.80574e+06
16429,1.80573e+06
16430,1.8057e+06
16431,1.80562e+06
16432,1.80524e+06
16433,1.80523e+06
16434,1.80515e+06
16435,1.80515e+06
16436,1.80506e+06
16437,1.80489e+06
16438,1.80476e+06
16439,1.80445e+06
16440,1.80445e+06
16441,1.80435e+06
16442,1.80433e+06
16443,1.80425e+06
16444,1.80424e+06
16445,1.80412e+06
16446,1.80399e+06
16447,1.80391e+06
16448,1.80374e+06
16449,1.80371e+06
16450,1.80364e+06
16451,1.80364e+06
16452,1.80329e+06
16453,1.80329e+06
16454,1.80311e+06
16455,1.80299e+06
16456,1.80298e+06
16457,1.80298e+06
16458,1.8028e+06
16459,1.80274e+06
16460,1.80235e+06
16461,1.80224e+06
16462,1.80224e+06
16463,1.80218e+06
16464,1.80206e+06
16465,1.80109e+06
16466,1.80098e+06
16467,1.80055e+06
16468,1.80052e+06
16469,1.80047e+06
16470,1.80047e+06
16471,1.80007e+06
16472,1.80002e+06
16473,1.79977e+06
16474,1.79974e+06
16475,1.79963e+06
16476,1.79955e+06
16477,1.79923e+06
16478,1.79914e+06
16479,1.79905e+06
16480,1.79905e+06
16481,1.79905e+06
16482,1.79817e+06
16483,1.79817e+06
16484,1.79789e+06
16485,1.79767e+06
16486,1.79752e+06
16487,1.79747e+06
16488,1.7972e+06
16489,1.79705e+06
16490,1.79693e+06
16491,1.79682e+06
16492,1.79672e+06
16493,1.79664e+06
16494,1.79655e+06
16495,1.79652e+06
16496,1.79638e+06
16497,1.7963e+06
16498,1.79623e+06
16499,1.79619e+06
16500,1.79618e+06
16501,1.79612e+06
16502,1.79593e+06
16503,1.79588e+06
16504,1.79571e+06
16505,1.79558e+06
16506,1.79551e+06
16507,1.79543e+06
16508,1.79518e+06
16509,1.79488e+06
16510,1.79457e+06
16511,1.79446e+06
16512,1.7941e+06
16513,1.79404e+06
16514,1.79373e+06
16515,1.79216e+06
16516,1.792e+06
16517,1.79196e+06
16518,1.7918e+06
16519,1.79165e+06
16520,1.79145e+06
16521,1.79129e+06
16522,1.7911e+06
16523,1.79096e+06
16524,1.79092e+06
16525,1.79085e+06
16526,1.79039e+06
16527,1.79031e+06
16528,1.79017e+06
16529,1.78984e+06
16530,1.78977e+06
16531,1.78967e+06
16532,1.78966e+06
16533,1.78948e+06
16534,1.78942e+06
16535,1.78929e+06
16536,1.7892e+06
16537,1.78917e+06
16538,1.78911e+06
16539,1.78852e+06
16540,1.78818e+06
16541,1.78809e+06
16542,1.78787e+06
16543,1.78774e+06
16544,1.78762e+06
16545,1.78752e+06
16546,1.78737e+06
16547,1.78728e+06
16548,1.78721e+06
16549,1.78713e+06
16550,1.78699e+06
16551,1.78693e+06
16552,1.78693e+06
16553,1.78668e+06
16554,1.78667e+06
16555,1.78651e+06
16556,1.78651e+06
16557,1.78619e+06
16558,1.78616e+06
16559,1.78616e+06
16560,1.78614e+06
16561,1.78612e+06
16562,1.78605e+06
16563,1.78573e+06
16564,1.78564e+06
16565,1.78534e+06
16566,1.78524e+06
16567,1.78509e+06
16568,1.78448e+06
16569,1.78421e+06
16570,1.78407e+06
16571,1.78355e+06
16572,1.78341e+06
16573,1.78341e+06
16574,1.78337e+06
16575,1.78327e+06
16576,1.7832e+06
16577,1.78313e+06
16578,1.7831e+06
16579,1.7828e+06
16580,1.78267e+06
16581,1.78256e+06
16582,1.78244e+06
16583,1.78187e+06
16584,1.78134e+06
16585,1.78134e+06
16586,1.78115e+06
16587,1.78113e+06
16588,1.78113e+06
16589,1.78111e+06
16590,1.78098e+06
16591,1.78091e+06
16592,1.78091e+06
16593,1.78091e+06
16594,1.7807e+06
16595,1.78026e+06
16596,1.78023e+06
16597,1.78023e+06
16598,1.77999e+06
16599,1.77993e+06
16600,1.77981e+06
16601,1.77972e+06
16602,1.77965e+06
16603,1.77957e+06
16604,1.77938e+06
16605,1.77929e+06
16606,1.77922e+06
16607,1.77882e+06
16608,1.77873e+06
16609,1.77866e+06
16610,1.77858e+06
16611,1.77801e+06
16612,1.77801e+06
16613,1.77783e+06
16614,1.77756e+06
16615,1.77752e+06
16616,1.77723e+06
16617,1.77709e+06
16618,1.77707e+06
16619,1.77692e+06
16620,1.77692e+06
16621,1.77685e+06
16622,1.77669e+06
16623,1.77657e+06
16624,1.7761e+06
16625,1.7761e+06
16626,1.77591e+06
16627,1.77577e+06
16628,1.77577e+06
16629,1.77568e+06
16630,1.7755e+06
16631,1.77545e+06
16632,1.77528e+06
16633,1.77518e+06
16634,1.77493e+06
16635,1.7748e+06
16636,1.77479e+06
16637,1.7747e+06
16638,1.77468e+06
16639,1.77468e+06
16640,1.77462e+06
16641,1.77462e+06
16642,1.77459e+06
16643,1.77449e+06
16644,1.77433e+06
16645,1.77433e+06
16646,1.77433e+06
16647,1.77424e+06
16648,1.77407e+06
16649,1.77405e+06
16650,1.7735e+06
16651,1.77344e+06
16652,1.77331e+06
16653,1.77285e+06
16654,1.77272e+06
16655,1.77272e+06
16656,1.77234e+06
16657,1.77215e+06
16658,1.77207e+06
16659,1.77194e+06
16660,1.77194e+06
16661,1.77194e+06
16662,1.77194e+06
16663,1.77194e+06
16664,1.77194e+06
16665,1.77194e+06
16666,1.77186e+06
16667,1.77168e+06
16668,1.77162e+06
16669,1.77162e+06
16670,1.77155e+06
16671,1.77155e+06
16672,1.77143e+06
16673,1.77123e+06
16674,1.77111e+06
16675,1.77097e+06
16676,1.77074e+06
16677,1.77063e+06
16678,1.77061e+06
16679,1.77048e+06
16680,1.77044e+06
16681,1.77044e+06
16682,1.7703e+06
16683,1.77011e+06
16684,1.76967e+06
16685,1.76948e+06
16686,1.76944e+06
16687,1.76936e+06
16688,1.76931e+06
16689,1.76921e+06
16690,1.76918e+06
16691,1.76913e+06
16692,1.76897e+06
16693,1.7689e+06
16694,1.76882e+06
16695,1.76882e+06
16696,1.76882e+06
16697,1.76877e+06
16698,1.7686e+06
16699,1.76834e+06
16700,1.76819e+06
16701,1.76797e+06
16702,1.76781e+06
16703,1.76772e+06
16704,1.76744e+06
16705,1.76731e+06
16706,1.7673e+06
16707,1.76723e+06
16708,1.76689e+06
16709,1.76689e+06
16710,1.76672e+06
16711,1.76665e+06
16712,1.76664e+06
16713,1.76649e+06
16714,1.76649e+06
16715,1.76647e+06
16716,1.7663e+06
16717,1.7663e+06
16718,1.76626e+06
16719,1.76556e+06
16720,1.76548e+06
16721,1.76538e+06
16722,1.76519e+06
16723,1.76517e+06
16724,1.76517e+06
16725,1.76516e+06
16726,1.76516e+06
16727,1.76498e+06
16728,1.76482e+06
16729,1.76461e+06
16730,1.76453e+06
16731,1.76407e+06
16732,1.76402e+06
16733,1.7638e+06
16734,1.76377e+06
16735,1.76373e+06
16736,1.76355e+06
16737,1.76349e+06
16738,1.76339e+06
16739,1.76335e+06
16740,1.76334e+06
16741,1.76329e+06
16742,1.76328e+06
16743,1.76328e+06
16744,1.76314e+06
16745,1.76302e+06
16746,1.76288e+06
16747,1.76262e+06
16748,1.76246e+06
16749,1.76232e+06
16750,1.76215e+06
16751,1.76199e+06
16752,1.76186e+06
16753,1.76186e+06
16754,1.76171e+06
16755,1.76162e+06
16756,1.76087e+06
16757,1.76002e+06
16758,1.75991e+06
16759,1.75987e+06
16760,1.75956e+06
16761,1.75947e+06
16762,1.75917e+06
16763,1.75911e+06
16764,1.75881e+06
16765,1.75838e+06
16766,1.75824e+06
16767,1.75824e+06
16768,1.75783e+06
16769,1.75772e+06
16770,1.75761e+06
16771,1.75758e+06
16772,1.75755e+06
16773,1.75729e+06
16774,1.75728e+06
16775,1.75721e+06
16776,1.75712e+06
16777,1.75712e+06
16778,1.75706e+06
16779,1.75699e+06
16780,1.75694e+06
16781,1.75692e+06
16782,1.75648e+06
16783,1.75629e+06
16784,1.75616e+06
16785,1.75533e+06
16786,1.75521e+06
16787,1.75509e+06
16788,1.75501e+06
16789,1.75479e+06
16790,1.75456e+06
16791,1.75444e+06
16792,1.75443e+06
16793,1.75441e+06
16794,1.7541e+06
16795,1.75393e+06
16796,1.75387e+06
16797,1.75387e+06
16798,1.75387e+06
16799,1.75368e+06
16800,1.75359e+06
16801,1.75318e+06
16802,1.75253e+06
16803,1.7522e+06
16804,1.7522e+06
16805,1.7522e+06
16806,1.75163e+06
16807,1.75159e+06
16808,1.75121e+06
16809,1.75087e+06
16810,1.75074e+06
16811,1.75074e+06
16812,1.75072e+06
16813,1.75053e+06
16814,1.75035e+06
16815,1.75026e+06
16816,1.7498e+06
16817,1.74968e+06
16818,1.74968e+06
16819,1.7496e+06
16820,1.74951e+06
16821,1.74923e+06
16822,1.74917e+06
16823,1.74902e+06
16824,1.74898e+06
16825,1.74889e+06
16826,1.74871e+06
16827,1.74857e+06
16828,1.74849e+06
16829,1.74845e+06
16830,1.74837e+06
16831,1.74835e+06
16832,1.74831e+06
16833,1.74831e+06
16834,1.7482e+06
16835,1.7482e+06
16836,1.74812e+06
16837,1.74809e+06
16838,1.74794e+06
16839,1.74793e+06
16840,1.74789e+06
16841,1.74789e+06
16842,1.74776e+06
16843,1.74768e+06
16844,1.74743e+06
16845,1.74743e+06
16846,1.74733e+06
16847,1.74725e+06
16848,1.74705e+06
16849,1.74702e+06
16850,1.74671e+06
16851,1.74671e+06
16852,1.74662e+06
16853,1.74648e+06
16854,1.7463e+06
16855,1.74624e+06
16856,1.74618e+06
16857,1.74618e+06
16858,1.74607e+06
16859,1.74595e+06
16860,1.74587e+06
16861,1.74587e+06
16862,1.74564e+06
16863,1.74564e+06
16864,1.74556e+06
16865,1.74556e+06
16866,1.74535e+06
16867,1.74495e+06
16868,1.74479e+06
16869,1.74479e+06
16870,1.74479e+06
16871,1.74457e+06
16872,1.74435e+06
16873,1.74433e+06
16874,1.74418e+06
16875,1.74418e+06
16876,1.74364e+06
16877,1.74344e+06
16878,1.74343e+06
16879,1.74343e+06
16880,1.74328e+06
16881,1.74319e+06
16882,1.74316e+06
16883,1.74303e+06
16884,1.74302e+06
16885,1.74297e+06
16886,1.74277e+06
16887,1.74266e+06
16888,1.74256e+06
16889,1.74253e+06
16890,1.74246e+06
16891,1.74243e+06
16892,1.74243e+06
16893,1.74243e+06
16894,1.74218e+06
16895,1.74214e+06
16896,1.74205e+06
16897,1.74186e+06
16898,1.74177e+06
16899,1.74177e+06
16900,1.74177e+06
16901,1.74177e+06
16902,1.74176e+06
16903,1.74148e+06
16904,1.74148e+06
16905,1.74137e+06
16906,1.74102e+06
16907,1.74102e+06
16908,1.74102e+06
16909,1.74084e+06
16910,1.74076e+06
16911,1.74045e+06
16912,1.74037e+06
16913,1.74031e+06
16914,1.74016e+06
16915,1.74009e+06
16916,1.74008e+06
16917,1.73993e+06
16918,1.73987e+06
16919,1.73985e+06
16920,1.73972e+06
16921,1.73943e+06
16922,1.73943e+06
16923,1.73938e+06
16924,1.73934e+06
16925,1.73929e+06
16926,1.73894e+06
16927,1.73887e+06
16928,1.73844e+06
16929,1.73824e+06
16930,1.73824e+06
16931,1.73823e+06
16932,1.73817e+06
16933,1.7381e+06
16934,1.73773e+06
16935,1.73773e+06
16936,1.73773e+06
16937,1.73771e+06
16938,1.73768e+06
16939,1.73764e+06
16940,1.73749e+06
16941,1.73729e+06
16942,1.73716e+06
16943,1.73708e+06
16944,1.73694e+06
16945,1.73689e+06
16946,1.73679e+06
16947,1.73679e+06
16948,1.73658e+06
16949,1.73635e+06
16950,1.73635e+06
16951,1.73615e+06
16952,1.73604e+06
16953,1.73589e+06
16954,1.73581e+06
16955,1.73575e+06
16956,1.73568e+06
16957,1.73565e+06
16958,1.73555e+06
16959,1.73552e+06
16960,1.73535e+06
16961,1.73535e+06
16962,1.73526e+06
16963,1.73518e+06
16964,1.73518e+06
16965,1.73509e+06
16966,1.73509e+06
16967,1.73504e+06
16968,1.73498e+06
16969,1.73498e+06
16970,1.73492e+06
16971,1.73478e+06
16972,1.73476e+06
16973,1.73464e+06
16974,1.7346e+06
16975,1.73417e+06
16976,1.73417e+06
16977,1.73415e+06
16978,1.73403e+06
16979,1.73403e+06
16980,1.73398e+06
16981,1.73391e+06
16982,1.73391e+06
16983,1.73391e+06
16984,1.7338e+06
16985,1.73371e+06
16986,1.73359e+06
16987,1.73349e+06
16988,1.73349e+06
16989,1.73338e+06
16990,1.73321e+06
16991,1.73321e+06
16992,1.73316e+06
16993,1.73305e+06
16994,1.73303e+06
16995,1.73222e+06
16996,1.73214e+06
16997,1.73202e+06
16998,1.73169e+06
16999,1.73152e+06
17000,1.73152e+06
17001,1.73149e+06
17002,1.73127e+06
17003,1.73123e+06
17004,1.73123e+06
17005,1.7312e+06
17006,1.73106e+06
17007,1.73101e+06
17008,1.73064e+06
17009,1.73004e+06
17010,1.72996e+06
17011,1.72993e+06
17012,1.72983e+06
17013,1.72971e+06
17014,1.7297e+06
17015,1.72967e+06
17016,1.72939e+06
17017,1.72915e+06
17018,1.7291e+06
17019,1.72896e+06
17020,1.72861e+06
17021,1.72833e+06
17022,1.72795e+06
17023,1.72791e+06
17024,1.72781e+06
17025,1.72781e+06
17026,1.7274e+06
17027,1.72725e+06
17028,1.72725e+06
17029,1.72716e+06
17030,1.72691e+06
17031,1.72691e+06
17032,1.72686e+06
17033,1.72686e+06
17034,1.72678e+06
17035,1.72635e+06
17036,1.72608e+06
17037,1.72606e+06
17038,1.72591e+06
17039,1.7258e+06
17040,1.72576e+06
17041,1.72574e+06
17042,1.72564e+06
17043,1.72562e+06
17044,1.72533e+06
17045,1.72526e+06
17046,1.72526e+06
17047,1.72516e+06
17048,1.72499e+06
17049,1.72473e+06
17050,1.72421e+06
17051,1.72415e+06
17052,1.72413e+06
17053,1.72391e+06
17054,1.72371e+06
17055,1.72335e+06
17056,1.72321e+06
17057,1.72321e+06
17058,1.72297e+06
17059,1.72286e+06
17060,1.72284e+06
17061,1.72284e+06
17062,1.72278e+06
17063,1.72266e+06
17064,1.7226e+06
17065,1.72235e+06
17066,1.72235e+06
17067,1.72235e+06
17068,1.72194e+06
17069,1.72194e+06
17070,1.72178e+06
17071,1.72178e+06
17072,1.72167e+06
17073,1.72154e+06
17074,1.72134e+06
17075,1.72134e+06
17076,1.72128e+06
17077,1.72118e+06
17078,1.72108e+06
17079,1.72103e+06
17080,1.72096e+06
17081,1.72082e+06
17082,1.72057e+06
17083,1.72052e+06
17084,1.72049e+06
17085,1.72049e+06
17086,1.72026e+06
17087,1.72026e+06
17088,1.72012e+06
17089,1.72006e+06
17090,1.72005e+06
17091,1.72004e+06
17092,1.71987e+06
17093,1.71979e+06
17094,1.71975e+06
17095,1.71959e+06
17096,1.71951e+06
17097,1.71935e+06
17098,1.7192e+06
17099,1.71916e+06
17100,1.71911e+06
17101,1.71909e+06
17102,1.71899e+06
17103,1.71899e+06
17104,1.71892e+06
17105,1.71879e+06
17106,1.71865e+06
17107,1.7186e+06
17108,1.7186e+06
17109,1.71855e+06
17110,1.71855e+06
17111,1.71843e+06
17112,1.71843e+06
17113,1.71836e+06
17114,1.71834e+06
17115,1.71794e+06
17116,1.71791e+06
17117,1.71756e+06
17118,1.71744e+06
17119,1.71707e+06
17120,1.71681e+06
17121,1.71678e+06
17122,1.71667e+06
17123,1.7165e+06
17124,1.71647e+06
17125,1.71636e+06
17126,1.71619e+06
17127,1.71587e+06
17128,1.71562e+06
17129,1.71503e+06
17130,1.715e+06
17131,1.71482e+06
17132,1.7148e+06
17133,1.71468e+06
17134,1.71456e+06
17135,1.71436e+06
17136,1.71413e+06
17137,1.71413e+06
17138,1.71392e+06
17139,1.7139e+06
17140,1.71386e+06
17141,1.71379e+06
17142,1.71361e+06
17143,1.71305e+06
17144,1.71286e+06
17145,1.71279e+06
17146,1.71257e+06
17147,1.71255e+06
17148,1.71239e+06
17149,1.71238e+06
17150,1.71229e+06
17151,1.71215e+06
17152,1.71215e+06
17153,1.71213e+06
17154,1.71189e+06
17155,1.71183e+06
17156,1.71171e+06
17157,1.71168e+06
17158,1.71146e+06
17159,1.71146e+06
17160,1.71139e+06
17161,1.71136e+06
17162,1.71122e+06
17163,1.71113e+06
17164,1.71063e+06
17165,1.71063e+06
17166,1.71061e+06
17167,1.71027e+06
17168,1.70998e+06
17169,1.70997e+06
17170,1.70974e+06
17171,1.70942e+06
17172,1.70925e+06
17173,1.70889e+06
17174,1.70869e+06
17175,1.70853e+06
17176,1.70853e+06
17177,1.7082e+06
17178,1.70812e+06
17179,1.70812e+06
17180,1.70806e+06
17181,1.70789e+06
17182,1.70784e+06
17183,1.70767e+06
17184,1.70765e+06
17185,1.70748e+06
17186,1.70747e+06
17187,1.70728e+06
17188,1.70718e+06
17189,1.70704e+06
17190,1.70701e+06
17191,1.7069e+06
17192,1.70688e+06
17193,1.70672e+06
17194,1.70643e+06
17195,1.70622e+06
17196,1.70622e+06
17197,1.70622e+06
17198,1.70614e+06
17199,1.70611e+06
17200,1.70591e+06
17201,1.70587e+06
17202,1.70577e+06
17203,1.70547e+06
17204,1.70524e+06
17205,1.70519e+06
17206,1.70495e+06
17207,1.70495e+06
17208,1.70495e+06
17209,1.70486e+06
17210,1.70481e+06
17211,1.70481e+06
17212,1.70471e+06
17213,1.70471e+06
17214,1.70471e+06
17215,1.70471e+06
17216,1.70471e+06
17217,1.70471e+06
17218,1.70471e+06
17219,1.70471e+06
17220,1.70467e+06
17221,1.70456e+06
17222,1.7045e+06
17223,1.7045e+06
17224,1.7043e+06
17225,1.70425e+06
17226,1.70425e+06
17227,1.70425e+06
17228,1.70415e+06
17229,1.70411e+06
17230,1.70409e+06
17231,1.70406e+06
17232,1.70406e+06
17233,1.70406e+06
17234,1.70403e+06
17235,1.70343e+06
17236,1.70328e+06
17237,1.7031e+06
17238,1.70295e+06
17239,1.70274e+06
17240,1.70266e+06
17241,1.70257e+06
17242,1.70213e+06
17243,1.70209e+06
17244,1.70209e+06
17245,1.70158e+06
17246,1.70145e+06
17247,1.70145e+06
17248,1.70143e+06
17249,1.70138e+06
17250,1.70121e+06
17251,1.70121e+06
17252,1.70118e+06
17253,1.70116e+06
17254,1.70114e+06
17255,1.70098e+06
17256,1.70087e+06
17257,1.7002e+06
17258,1.69996e+06
17259,1.69972e+06
17260,1.69945e+06
17261,1.69944e+06
17262,1.69937e+06
17263,1.69937e+06
17264,1.69913e+06
17265,1.69879e+06
17266,1.69869e+06
17267,1.69869e+06
17268,1.69853e+06
17269,1.69849e+06
17270,1.69843e+06
17271,1.69816e+06
17272,1.69814e+06
17273,1.69814e+06
17274,1.69775e+06
17275,1.69769e+06
17276,1.69735e+06
17277,1.69618e+06
17278,1.69604e+06
17279,1.69601e+06
17280,1.69601e+06
17281,1.6959e+06
17282,1.69587e+06
17283,1.69583e+06
17284,1.69555e+06
17285,1.69555e+06
17286,1.69555e+06
17287,1.6955e+06
17288,1.69542e+06
17289,1.69542e+06
17290,1.6954e+06
17291,1.69522e+06
17292,1.69517e+06
17293,1.69508e+06
17294,1.69508e+06
17295,1.69423e+06
17296,1.69392e+06
17297,1.69378e+06
17298,1.69371e+06
17299,1.69367e+06
17300,1.69367e+06
17301,1.69339e+06
17302,1.69323e+06
17303,1.6932e+06
17304,1.69295e+06
17305,1.69293e+06
17306,1.69292e+06
17307,1.69289e+06
17308,1.69289e+06
17309,1.69289e+06
17310,1.69289e+06
17311,1.69289e+06
17312,1.69285e+06
17313,1.69283e+06
17314,1.69283e+06
17315,1.69278e+06
17316,1.69278e+06
17317,1.69276e+06
17318,1.69266e+06
17319,1.69246e+06
17320,1.69246e+06
17321,1.69244e+06
17322,1.69235e+06
17323,1.69235e+06
17324,1.69235e+06
17325,1.6923e+06
17326,1.69224e+06
17327,1.69224e+06
17328,1.69221e+06
17329,1.69221e+06
17330,1.69213e+06
17331,1.69213e+06
17332,1.69213e+06
17333,1.69212e+06
17334,1.69204e+06
17335,1.69192e+06
17336,1.69192e+06
17337,1.69171e+06
17338,1.69161e+06
17339,1.69161e+06
17340,1.69153e+06
17341,1.69129e+06
17342,1.69124e+06
17343,1.69111e+06
17344,1.69111e+06
17345,1.69111e+06
17346,1.69106e+06
17347,1.69092e+06
17348,1.69089e+06
17349,1.6908e+06
17350,1.69077e+06
17351,1.69065e+06
17352,1.69053e+06
17353,1.69048e+06
17354,1.69042e+06
17355,1.69032e+06
17356,1.69026e+06
17357,1.69018e+06
17358,1.69012e+06
17359,1.69012e+06
17360,1.69007e+06
17361,1.68986e+06
17362,1.68971e+06
17363,1.68946e+06
17364,1.68937e+06
17365,1.68931e+06
17366,1.68928e+06
17367,1.68914e+06
17368,1.689e+06
17369,1.68893e+06
17370,1.68879e+06
17371,1.68877e+06
17372,1.6886e+06
17373,1.68815e+06
17374,1.68815e+06
17375,1.68807e+06
17376,1.68801e+06
17377,1.68797e+06
17378,1.68764e+06
17379,1.6876e+06
17380,1.68753e+06
17381,1.68753e+06
17382,1.68729e+06
17383,1.68729e+06
17384,1.68717e+06
17385,1.68711e+06
17386,1.68688e+06
17387,1.68683e+06
17388,1.68675e+06
17389,1.68629e+06
17390,1.68616e+06
17391,1.68611e+06
17392,1.6861e+06
17393,1.68607e+06
17394,1.68604e+06
17395,1.68576e+06
17396,1.68477e+06
17397,1.68443e+06
17398,1.68443e+06
17399,1.68428e+06
17400,1.68428e+06
17401,1.68428e+06
17402,1.68412e+06
17403,1.68412e+06
17404,1.68407e+06
17405,1.68406e+06
17406,1.68397e+06
17407,1.68379e+06
17408,1.68369e+06
17409,1.68369e+06
17410,1.68369e+06
17411,1.68369e+06
17412,1.68365e+06
17413,1.68365e+06
17414,1.68359e+06
17415,1.68344e+06
17416,1.68344e+06
17417,1.6834e+06
17418,1.68329e+06
17419,1.68329e+06
17420,1.68318e+06
17421,1.68316e+06
17422,1.68266e+06
17423,1.68263e+06
17424,1.68263e+06
17425,1.68261e+06
17426,1.68261e+06
17427,1.6821e+06
17428,1.68179e+06
17429,1.68166e+06
17430,1.6815e+06
17431,1.68149e+06
17432,1.68139e+06
17433,1.68121e+06
17434,1.68116e+06
17435,1.68109e+06
17436,1.68096e+06
17437,1.68092e+06
17438,1.68086e+06
17439,1.68076e+06
17440,1.68059e+06
